단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSDAQ섹터업종,KOSDAQ100,KOSDAQ150,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터보험,KRX섹터운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSDAQ,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
067170,KR7067170001,오텍,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,369500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,175591000000,50020031,11400000,2499400000,1249742400012,,0 NN0,0,0,0,0,1,630-00000,042-00000,121-0117-,0,17202603,31000000,923   NNN,,,,
067280,KR7067280008,멀티캠퍼스,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,2,560000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1205000000,50020061,11600000,592600000,296338950012,,0 NN0,0,0,0,0,3,308000000,319000000,332002640,0,12202512,31000001,517511NNN,,,,
067290,KR7067290007,JW신약,ST,3.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,151500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,17676800000,50020030,21100000,5603700000,2801855150012,,0 NN0,0,0,0,0,0,810000000,075000000,140001570,0,46202512,31000000,848   NNN,,,,
067310,KR7067310003,하나마이크론,ST,1.0,1009,1028,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,4,350000001,1,NNN02,N,N,N,0,0,0,0,1,0,N0,900,0,0,179934800000,50020051,1100000,6646400000,3323211300012,,0 NY0,0,0,0,0,5,077000000,720000000,823007280,0,25202603,31000028,911   NNN,,,,
067370,KR7067370007,선바이오,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,627000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,843700000,50020221,500000,1219300000,615677750012,,0 NN0,0,0,0,0,0,087-00000,005-00000,002-0001-,0,202412,31000000,764   NNN,,,,
067390,KR7067390005,아스트,ST,2.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,68000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,132125500000,50020141,22400000,41515700000,20783078950012,,0 NN0,0,0,0,0,2,544000000,074-00000,087-0088-,0,3202512,31000002,823   NNN,,,,
067570,KR7067570002,엔브이에이치코리아,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,193200001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,23531500000,50020131,20300000,4217000000,2204349550012,,0 NN0,0,0,0,1,6,239-00000,219-00000,359-0450-,0,6202512,31000000,814   NNN,,,,
067630,KR7067630004,HLB생명과학,ST,2.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,337000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,25635800000,50020081,12500000,12191700000,6095852900012,,0 NN0,0,0,0,0,0,458-00000,220-00001,006-0999-,0,29202512,31000004,108   NNN,,,,
067730,KR7067730002,로지시스,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,270000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7155200000,50020150,72900000,967300000,483696100012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,261   NNN,,,,
067770,KR7067770008,세진티에스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,195000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2208100000,50020040,10900000,839600000,419829650012,,0 NN0,0,0,0,0,0,033000000,005000000,013000100,0,3202603,31000000,163   NNN,,,,
067900,KR7067900001,와이엔텍,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,659000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,6686000000,50020051,22300000,1819900000,909982950012,,0 NN0,0,0,0,0,1,170000000,261000000,322003040,0,9202512,31000001,199   NNN,,,,
067920,KR7067920009,이글루,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,598000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4631100000,50020100,80400000,1099600000,549805950012,,0 NN0,0,0,0,0,0,389-00000,032-00000,027-0026-,0,1202603,31000000,657   NNN,,,,
067990,KR7067990002,도이치모터스,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,439000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,14702500000,50020041,20300000,2918100000,1609077500012,,0 NN0,0,0,0,0,6,374000000,104000000,020000020,0,1202603,31000001,281   NNN,,,,
068050,KR7068050004,팬엔터테인먼트,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,122500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4952600000,50020060,70700000,2769400000,1384703800012,,0 NN0,0,0,0,0,0,098000000,001-00000,002-0002-,0,9202603,31000000,339   NNN,,,,
068100,KR7068100007,케이웨더,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,250500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5422000000,50020240,22200000,1192700000,596376800012,,0 NN0,0,0,0,0,0,039000000,001000000,00100001-,0,5202603,31000000,298   NNN,,,,
068240,KR7068240001,다원시스,ST,3.0,1009,1028,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,Y,N,Y,N,N,N,0,0,0,0,0,253000001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,50020100,91400000,3816300000,1928025950012,,0 NN0,0,0,0,0,1,121-00001,207-00001,795-1969-,36100,202512,31000000,965   NNN,,,,
068330,KR7068330000,일신바이오,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,122200001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,23029600000,10020071,22600000,4421600000,442161400012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,540   NNN,,,,
068760,KR7068760008,셀트리온제약,ST,1.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,4,810000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,11403700000,50020060,20300000,4440200000,2227616250012,,0 NY0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000021,357LB3NNN,,,,
068790,KR7068790005,DMS,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,659000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,13707000000,50020041,100000,2257000000,1228653050012,,0 NN0,0,0,0,0,1,555000000,042-00000,066014220,0,35202512,31000001,487   NNN,,,,
068930,KR7068930007,디지털대성,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,805000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3373000000,50020031,1700000,2767500000,1491124450012,,0 NN0,0,0,0,0,0,698000000,102000000,092000710,0,20202603,31000002,227   NNN,,,,
068940,KR7068940006,셀피글로벌,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,77800001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,20020101,1900000,4591200000,918254320012,,0 NN0,0,0,0,0,0,088-00000,018-00000,019-0019-,0,86202603,31000000,357   NNN,,,,
069080,KR7069080000,웹젠,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,1,50000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,10075700000,50020030,52300000,3096600000,1583828750012,,0 NN0,0,0,0,0,0,394000000,054000000,120000880,0,5202603,31000003,251   NNN,,,,
069140,KR7069140002,누리플랜,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,165900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4804200000,50020101,2600000,1509500000,754790200012,,0 NN0,0,0,0,0,0,272000000,017000000,011000110,0,3202603,31000000,250   NNN,,,,
069330,KR7069330009,유아이디,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,104900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3026300000,50020030,81800000,1695200000,847628700012,,0 NN0,0,0,0,0,0,497000000,013000000,013000130,0,7202512,31000000,177   NNN,,,,
069410,KR7069410009,엔텔스,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,453000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3211200000,50020070,62000000,1024400000,512241200012,,0 NN0,0,0,0,0,0,160000000,001000000,009000060,0,6202603,31000000,464   NNN,,,,
069510,KR7069510006,에스텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,277000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1318700000,50020031,11400000,1091000000,545500000012,,0 NN0,0,0,0,0,1,052000000,053000000,111000790,0,17202603,31000001,393   NNN,,,,
069540,KR7069540003,빛과전자,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,560000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,851384100000,50020040,21300000,9790100000,4895076950012,,0 NN0,0,0,0,0,0,318-00000,165-00000,201-0197-,0,33202512,31000005,482   NNN,,,,
069920,KR7069920007,엑시온그룹,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,131500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7172500000,50020071,20500000,929600000,464826050012,,0 NN0,0,0,0,0,0,019-00000,034-00000,062-00620,0,202506,30000000,122   NNN,,,,
070300,KR7070300009,엑스큐어,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,173000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,33893100000,50020100,60900000,3493800000,1746947750012,,0 NN0,0,0,0,0,0,185000000,019-00000,002-00050,0,202512,31000000,604   NNN,,,,
070590,KR7070590005,인티큐브,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,168300001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5214600000,50020040,10800000,1387900000,693976050012,,0 NN0,0,0,0,0,0,104-00000,023-00000,023-0024-,0,18202603,31000000,233   NNN,,,,
071200,KR7071200000,인피니트헬스케어,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,772000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7792300000,50020100,52600000,2439600000,1219822900012,,0 NN0,0,0,0,0,0,321000000,095000000,134001340,0,21202603,31000001,883   NNN,,,,
071280,KR7071280002,로체시스템즈,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,843000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,11355300000,50020031,11400000,1529600000,764830150012,,0 NN0,0,0,0,0,0,400000000,043000000,044000340,0,9202603,31000001,289   NNN,,,,
071670,KR7071670004,에이테크솔루션,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,699000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5798900000,50020090,41700000,1000000000,500000000012,,0 NN0,0,0,0,0,3,055000000,006000000,003000030,0,1202512,31000000,699   NNN,,,,
071850,KR7071850002,캐스텍코리아,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,149400001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1205000000,50020140,52700000,2426000000,1226459400012,,0 NN0,0,0,0,0,0,373-00000,012000000,01200012-,0,26202603,31000000,362   NNN,,,,
072020,KR7072020001,중앙백신,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,965000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4162600000,50020031,3100000,945800000,498000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,912   NNN,,,,
072470,KR7072470008,우리산업홀딩스,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,319500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3695600000,50020031,2800000,1888700000,944367050012,,0 NN0,0,0,0,0,7,050000000,342000000,244001900,0,8202512,31000000,603   NNN,,,,
072770,KR7072770001,멤레이비티,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,117500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,279017300000,100020070,72500000,4151200000,4151209800012,,0 NN0,0,0,0,0,0,896-00000,028-00000,178-0206-,0,40202512,31000000,487   NNN,,,,
072870,KR7072870009,메가스터디,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,275000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4226100000,50020041,22100000,1192000000,596047950012,,0 NN0,0,0,0,0,0,276000000,015000000,078000580,0,9202603,31000001,519   NNN,,,,
072950,KR7072950009,빛샘전자,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,298000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,58366000000,50020120,32100000,805200000,402630500012,,0 NN0,0,0,0,0,0,389000000,038000000,042000340,0,12202603,31000001,045   NNN,,,,
072990,KR7072990005,에이치시티,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,397000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4723800000,50020161,1700000,1449800000,724910300012,,0 NN0,0,0,0,0,1,075000000,083000000,064000520,0,7202512,31000000,575   NNN,,,,
073010,KR7073010001,케이에스피,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,419500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,38510400000,50020041,21700000,4019100000,2009562500012,,0 NN0,0,0,0,0,0,250000000,040000000,031000250,0,9202603,31000001,686   NNN,,,,
073110,KR7073110009,엘엠에스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,613000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2699500000,50020071,1200000,889500000,452287750012,,0 NN0,0,0,0,0,0,223-00000,008000000,03700037-,0,9202603,31000000,545   NNN,,,,
073190,KR7073190001,듀오백,ST,3.0,1009,1031,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,100900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,1115000000,50020040,20600000,1196800000,598402000012,,0 NN0,0,0,0,0,0,231-00000,034-00000,036-0036-,0,24202412,31000000,120   NNN,,,,
073490,KR7073490005,LIG아큐버,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,4,190000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,18452700000,50020050,20400000,760300000,380192300012,,0 NN0,0,0,0,0,0,455-00000,003000000,007-00030,0,2202603,31000003,186142NNN,,,,
073540,KR7073540007,에프알텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,308500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,10948400000,50020070,51800000,1140000000,570000000012,,0 NN0,0,0,0,0,0,041-00000,005-00000,002-00030,0,202603,31000000,351   NNN,,,,
073560,KR7073560005,우리손에프앤지,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,160500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,21942900000,50020160,72700000,6923700000,3461882150012,,0 NN0,0,0,0,0,2,871000000,327000000,283002360,0,7202512,31000001,111   NNN,,,,
073570,KR7073570004,리튬포어스,ST,3.0,1009,1031,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,336000001,1,NNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,88620400000,50020040,10600000,1203700000,601866400012,,0 NN0,0,0,0,0,0,152-00000,052-00000,964-1022-,0,120202412,31000000,404   NNN,,,,
073640,KR7073640005,테라사이언스,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,65400001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,10020040,10600000,10637800000,1063787700012,,0 NN0,0,0,0,0,0,141-00000,101-00000,163-0172-,0,45202512,31000000,695   NNN,,,,
074430,KR7074430000,아미노로직스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,119400001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,23211500000,10020040,60400000,8782600000,878268440012,,0 NN0,0,0,0,0,0,054000000,006000000,011000110,0,4202603,31000001,048   NNN,,,,
074600,KR7074600008,원익QnC,ST,2.0,1009,1025,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,3,435000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,41392100000,50020031,21200000,2628800000,1314400000012,,0 NN0,0,0,0,0,2,562000000,219000000,151001440,0,5202603,31000009,029140NNN,,,,
075130,KR7075130005,플랜티넷,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,209500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7075700000,50020050,61000000,1662200000,831116000012,,0 NN0,0,0,0,0,0,456000000,033000000,026000190,0,3202512,31000000,348   NNN,,,,
075970,KR7075970004,동국알앤에스,ST,3.0,1009,1025,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,193900001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8455600000,100020040,21300000,1840000000,1840000000012,,0 NN0,0,0,0,0,0,278000000,006000000,001000010,0,1202603,31000000,356   NNN,,,,
076080,KR7076080001,웰크론한텍,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,91400001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,20550300000,50020080,71800000,2259400000,1129707800012,,0 NN0,0,0,0,0,1,667-00000,181-00000,454-0434-,0,122202512,31000000,206   NNN,,,,
076610,KR7076610005,해성옵틱스,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,205000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,241124700000,50020131,10600000,5517500000,2758772000012,,0YNN0,0,0,0,0,0,695000000,007000000,03200033-,0,1202603,31000001,131   NNN,,,,
077360,KR7077360006,덕산하이메탈,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,541000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,88303600000,20020051,1400000,4543700000,908740040012,,0 NN0,0,0,0,0,0,687-00000,007000000,05000052-,0,38202603,31000007,001   NNN,,,,
078020,KR7078020005,LS증권,ST,2.0,1014,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,696000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,15745100000,500020070,22100000,5548100000,27740595000012,,0 NN0,0,0,0,2,2,953000000,222000000,298002300,0,3202512,31000003,861FN2NNN,,,,
078070,KR7078070000,유비쿼스홀딩스,ST,3.0,1014,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,239000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8867600000,50020090,12300000,1760400000,1034831400012,,0 NN0,0,0,0,0,0,329000000,057000000,171001430,0,10202603,31000002,181   NNN,,,,
078130,KR7078130002,국일제지,ST,2.0,1009,1021,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,365000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,31004500000,100020041,2200000,11274000000,11274058700012,,0 NN0,0,0,0,0,0,678-00000,005-00000,010-0019-,0,2202512,31000004,115LB8NNN,,,,
078140,KR7078140001,대봉엘에스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,921000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4298000000,50020051,22300000,1108600000,554328950012,,0 NN0,0,0,0,0,1,021000000,073000000,147001190,0,7202512,31000001,021   NNN,,,,
078150,KR7078150000,HB테크놀러지,ST,3.0,1009,1027,0,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,341500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,458278000000,50020041,20800000,9271500000,4635795800012,,0 NN0,0,0,0,0,0,363000000,005000000,232001820,0,17202603,31000003,166   NNN,,,,
078160,KR7078160009,메디포스트,ST,2.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,300000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,22314300000,50020050,72900000,3920400000,1960230150012,,0 NN0,0,0,0,0,0,737-00000,680-00000,859-0860-,0,34202512,31000005,096   NNN,,,,
078340,KR7078340007,컴투스,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,2,720000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,9006900000,50020070,70600000,1209100000,643321000012,,0 NN0,0,0,0,0,6,964000000,026000000,375000940,0,4202512,31000003,288   NNN,,,,
078350,KR7078350006,한양디지텍,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,3,490000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,40427700000,50020040,51400000,1524400000,762219100012,,0 NN0,0,0,0,0,1,920000000,068000000,064000500,0,9202603,31000005,320   NNN,,,,
078590,KR7078590007,휴림에이텍,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,405500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,44899200000,50020051,2700000,999100000,499590950012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,405   NNN,,,,
078600,KR7078600004,대주전자재료,ST,1.0,1009,1028,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,1,5,350000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,34829500000,50020041,21000000,1557700000,778873400012,,0 NY0,0,0,0,0,0,909000000,092-00000,061-00350,0,4202603,31000023,911   NNN,,,,
078860,KR7078860004,아이오케이이엔엠,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,0,0,0,0,0,409000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,5690600000,10020060,62700000,593600000,59362250012,,0 NN0,0,0,0,0,0,122-00000,080-00000,170-0174-,0,26202512,31000000,242   NNN,,,,
078890,KR7078890001,가온그룹,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,723000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,72199200000,50020050,71200000,1842400000,921247150012,,0 NN0,0,0,0,0,5,175000000,125-00000,028000580,0,5202512,31000001,332   NNN,,,,
079000,KR7079000006,와토스코리아,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,569000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3419000000,50020051,11500000,720000000,360000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,409   NNN,,,,
079170,KR7079170007,한창산업,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,595000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3627500000,50020050,20100000,520000000,260000000012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,309   NNN,,,,
079190,KR7079190005,케스피온,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,89000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,39511300000,100020051,12900000,1917700000,1917775700012,,0 NN0,0,0,0,0,0,106000000,002000000,00900009-,0,15202603,31000000,170   NNN,,,,
